TitleID,Description,ProductCode,Version,Region,CoverURL
00050000-1010A500 ,????????? ,WUP-N-JAJJ ,v0 ,JAP ,
00050000-10130600 ,????????? ,WUP-N-JA8J ,v0 ,JAP ,
00050000-10136100 ,????????? ,WUP-N-HNBJ ,v17 ,JAP ,
00050000-10185D00 ,????????? ,WUP-N-FDWJ ,v0 ,JAP ,
00050000-10185C00 ,????????? ,WUP-N-FDVJ ,v0 ,JAP ,
00050000-1016B600 ,????????? ,WUP-N-FCYJ ,v0 ,JAP ,
00050000-1016C100 ,????????? ,WUP-N-FC6J ,v0 ,JAP ,
00050000-10153300 ,????????? ,WUP-N-FB6J ,v0 ,JAP ,
00050000-10129A00 ,????????? ,WUP-N-FAXJ ,v0 ,JAP ,
00050000-101CC200 ,????????? ,WUP-N-DAWJ ,v0 ,JAP ,
00050000-101B3200 ,????????? ,WUP-N-AZDJ ,v2 ,JAP ,
00050000-101C1F00 ,????????? ,100,v0 ,JAP ,
00050000-101D2D00 ,????????? - ????DX2 ,WUP-N-ATQJ ,v0 ,JAP ,
00050000-10141900 ,????????? ?? ,WUP-N-JBUJ ,v0 ,JAP ,
00050000-10178B00 ,????????? ??? ??? ,WUP-N-JCWJ ,v0 ,JAP ,
00050000-101E6F00 ,????????? ???? ,WUP-N-DA9J ,,JAP ,
00050000-1012A800 ,????????? ????? ,WUP-N-JA2J ,v16 ,JAP ,
00050000-10185E00 ,????????? ????? ,WUP-N-FDXJ ,v0 ,JAP ,
00050000-101B3A00 ,????????? ????? ,WUP-N-DAPJ ,v0 ,JAP ,
00050000-101E0F00 ,????????? ????? ,WUP-N-DA5J ,,JAP ,
00050000-1017FE00 ,????????? ???????? ,WUP-N-JCYJ ,v16 ,JAP ,
00050000-10197700 ,????????? ????????? ,WUP-N-WDWJ ,v0 ,JAP ,
00050000-10168400 ,????????? ??????????2 ,WUP-N-MNDJ ,v0 ,JAP ,
00050000-1014DA00 ,????????? ??????G ,WUP-N-AMFJ ,v784 ,JAP ,
00050000-1012E100 ,????????? ?????(???) ,WUP-N-FA5J ,v0 ,JAP ,
00050000-10183500 ,????????? ???&????? ,WUP-N-PBHJ ,v1 ,JAP ,
00050000-101C8900 ,????????? JUST DANCE ?????????? ,WUP-P-AVAJ ,,JAP ,
00050000-10194600 ,????????? ONE ,WUP-N-PB2J ,v0 ,JAP ,
00050000-1017F400 ,?????????! ????????? ,WUP-N-FDSJ ,v0 ,JAP ,
00050000-10145F00 ,?????????? ,WUP-N-WMGJ ,v16 ,JAP ,
00050000-1020A900 ,?????????? ,WUP-N-PPSJ ,,JAP ,
00050000-1015C300 ,?????????? ,WUP-N-PNQJ ,v0 ,JAP ,
00050000-1015BF00 ,?????????? ,WUP-N-PNLJ ,v0 ,JAP ,
00050000-101A3400 ,?????????? ,WUP-N-PCGJ ,v0 ,JAP ,
00050000-101A3300 ,?????????? ,WUP-N-PCFJ ,v0 ,JAP ,
00050000-101BBB00 ,?????????? ,WUP-N-PC2J ,v0 ,JAP ,
00050000-10173E00 ,?????????? ,WUP-N-PA2J ,v0 ,JAP ,
00050000-10194B00 ,?????????? ,WUP-N-MNQJ ,v0 ,JAP ,
00050000-10168200 ,?????????? ,WUP-N-MNBJ ,v0 ,JAP ,
00050000-1018BF00 ,?????????? ,WUP-N-JC6J ,v0 ,JAP ,
00050000-1010A800 ,?????????? ,WUP-N-JAKJ ,v0 ,JAP ,
00050000-10130300 ,?????????? ,WUP-N-JA7J ,v0 ,JAP ,
00050000-101A0400 ,?????????? ,WUP-N-FESJ ,v0 ,JAP ,
00050000-10196600 ,?????????? ,WUP-N-FELJ ,v0 ,JAP ,
00050000-10161100 ,?????????? ,WUP-N-FCWJ ,v0 ,JAP ,
00050000-10161000 ,?????????? ,WUP-N-FCVJ ,v0 ,JAP ,
00050000-10158900 ,?????????? ,WUP-N-FCCJ ,v0 ,JAP ,
00050000-1016BD00 ,?????????? ,WUP-N-FC4J ,v0 ,JAP ,
00050000-1016BC00 ,?????????? ,WUP-N-FC3J ,v0 ,JAP ,
00050000-1014A100 ,?????????? ,WUP-N-FBPJ ,v0 ,JAP ,
00050000-10152C00 ,?????????? ,WUP-N-FB4J ,v0 ,JAP ,
00050000-10112500 ,?????????? ,WUP-N-ASPJ ,v17 ,JAP ,
00050000-101D2F00 ,?????????? ,WUP-N-ABKJ ,,JAP ,
00050000-101E4000 ,?????????? ,WUP-N-AB8J ,,JAP ,
00050000-10160300 ,?????????? ?? ,WUP-N-FCNJ ,v0 ,JAP ,
00050000-101ACD00 ,?????????? ???? ,WUP-N-PCNJ ,v0 ,JAP ,
00050000-10173A00 ,?????????? ???? ,WUP-N-PAZJ ,v0 ,JAP ,
00050000-1010A400 ,?????????? ???? ,WUP-N-JAHJ ,v0 ,JAP ,
00050000-1017CE00 ,?????????? ????? ,WUP-N-PBBJ ,v0 ,JAP ,
00050000-10109F00 ,?????????? ????? ,WUP-N-JAFJ ,v0 ,JAP ,
00050000-101CC100 ,?????????? ??????? ,WUP-N-PDEJ ,v0 ,JAP ,
00050000-1015F200 ,?????????? ??????? ,WUP-N-FCGJ ,v0 ,JAP ,
00050000-10196500 ,?????????? ???????? ,WUP-N-FEKJ ,v0 ,JAP ,
00050000-101B3700 ,?????????? ????????? ,WUP-N-DANJ ,v0 ,JAP ,
00050000-10158500 ,?????????? ??????(???) ,WUP-N-FCAJ ,v16 ,JAP ,
00050000-10134D00 ,?????????? ????776 ,WUP-N-JBFJ ,v0 ,JAP ,
00050000-10194900 ,?????????? ANTARCTIC ADVENTURE ,WUP-N-MNNJ ,v0 ,JAP ,
00050000-101E6800 ,?????????? GIRLS MODE ,WUP-N-DA6J ,,JAP ,
00050000-10130200 ,?????????? PART? ????????(??????????) ,WUP-N-JA6J ,v16 ,JAP ,
00050000-10131E00 ,?????????? U ,WUP-N-WCNJ ,v0 ,JAP ,
00050000-101A4700 ,??????????! ,WUP-N-PCHJ ,v0 ,JAP ,
00050000-10159000 ,??????????!! ,WUP-N-JB8J ,v0 ,JAP ,
00050000-101E2200 ,??????????? ,WUP-N-PPHJ ,,JAP ,
00050000-1015BE00 ,??????????? ,WUP-N-PNKJ ,v1 ,JAP ,
00050000-101B9100 ,??????????? ,WUP-N-PCVJ ,v0 ,JAP ,
00050000-101AE600 ,??????????? ,WUP-N-PCSJ ,v0 ,JAP ,
00050000-1017D500 ,??????????? ,WUP-N-PBDJ ,v0 ,JAP ,
00050000-10173800 ,??????????? ,WUP-N-PAYJ ,v0 ,JAP ,
00050000-10169900 ,??????????? ,WUP-N-PAPJ ,v0 ,JAP ,
00050000-10186800 ,??????????? ,WUP-N-JC2J ,v0 ,JAP ,
00050000-10140C00 ,??????????? ,WUP-N-JBMJ ,v0 ,JAP ,
00050000-10109400 ,??????????? ,WUP-N-JACJ ,v0 ,JAP ,
00050000-10108E00 ,??????????? ,WUP-N-JAAJ ,v1 ,JAP ,
00050000-1014AD00 ,??????????? ,WUP-N-FBTJ ,v0 ,JAP ,
00050000-10151000 ,??????????? ,WUP-N-FB2J ,v0 ,JAP ,
00050000-101ABD00 ,??????????? ,WUP-N-DALJ ,v0 ,JAP ,
00050000-101A1E00 ,??????????? ,WUP-N-DAGJ ,v0 ,JAP ,
00050000-1018DB00 ,??????????? ,WUP-N-AMAJ ,v48 ,JAP ,
00050000-101A0B00 ,??????????? ,127,v0 ,JAP ,
00050000-10114F00 ,??????????? ? ???? ?????? ,WUP-N-JAMJ ,v0 ,JAP ,
00050000-1012A500 ,??????????? ??? ???? ??????? ,WUP-N-JAYJ ,v0 ,JAP ,
00050000-1015FA00 ,??????????? ????? ,WUP-N-FCLJ ,v0 ,JAP ,
00050000-10169F00 ,??????????? ?????? ,WUP-N-PARJ ,v0 ,JAP ,
00050000-101A9A00 ,??????????? ?????? ,101,v0 ,JAP ,
00050000-10114A00 ,??????????? ???????? ,WUP-N-FAQJ ,v0 ,JAP ,
00050000-10197100 ,??????????? ????????? ,WUP-N-PB4J ,v0 ,JAP ,
00050000-10150F00 ,??????????? ???????????????! ,WUP-N-FBZJ ,v0 ,JAP ,
00050000-1015A300 ,???????????? ,WUP-P-ADSJ ,v17 ,JAP ,
00050000-1017B900 ,???????????? ,WUP-N-WMLJ ,v0 ,JAP ,
00050000-1016B000 ,???????????? ,WUP-N-WDFJ ,v0 ,JAP ,
00050000-1015B800 ,???????????? ,WUP-N-PNDJ ,v0 ,JAP ,
00050000-10181000 ,???????????? ,WUP-N-PBFJ ,v0 ,JAP ,
00050000-10173500 ,???????????? ,WUP-N-PAXJ ,v0 ,JAP ,
00050000-1012A200 ,???????????? ,WUP-N-JAWJ ,v0 ,JAP ,
00050000-10115A00 ,???????????? ,WUP-N-JAQJ ,v0 ,JAP ,
00050000-101A7400 ,???????????? ,WUP-N-FEVJ ,,JAP ,
00050000-10106C00 ,???????????? ,WUP-N-FAAJ ,v1 ,JAP ,
00050000-10190C00 ,???????????? ???? ,WUP-N-JC7J ,v0 ,JAP ,
00050000-1018AC00 ,????????????: ??????? ,WUP-N-WBPJ ,v4 ,JAP ,
00050000-1017B700 ,????????????? ,WUP-N-WBCJ ,v0 ,JAP ,
00050000-101BFD00 ,????????????? ,WUP-N-VBKJ ,v0 ,JAP ,
00050000-1015CE00 ,????????????? ,WUP-N-PN3J ,v0 ,JAP ,
00050000-10198400 ,????????????? ,WUP-N-PB7J ,v0 ,JAP ,
00050000-10135C00 ,????????????? ,WUP-N-JBGJ ,v0 ,JAP ,
00050000-101A0700 ,????????????? ,WUP-N-FETJ ,v0 ,JAP ,
00050000-10177A00 ,????????????? ,WUP-N-FDKJ ,v0 ,JAP ,
00050000-101BC100 ,????????????? ,WUP-N-AGTJ ,v1 ,JAP ,
00050000-101A0800 ,????????????? ,102,v0 ,JAP ,
00050000-10196800 ,????????????? ,111,v0 ,JAP ,
00050000-101D0B00 ,????????????? ????? ,WUP-N-PDGJ ,,JAP ,
00050000-101CC500 ,????????????? ????? ,WUP-N-DAXJ ,v0 ,JAP ,
00050000-101E0C00 ,????????????? ????? ,WUP-N-DA4J ,,JAP ,
00050000-10190900 ,????????????? ??????? ,WUP-N-FEEJ ,v0 ,JAP ,
00050000-101C2E00 ,????????????? ?????????? ,WUP-N-JDLJ ,v0 ,JAP ,
00050000-10110E00 ,????????????? for Wii U ,WUP-N-AXFJ ,v16 ,JAP ,
00050000-1018C800 ,?????????????! ,WUP-N-WMNJ ,v3 ,JAP ,
00050000-10171700 ,?????????????? ,WUP-N-JCJJ ,v0 ,JAP ,
00050000-1018C500 ,?????????????? ,WUP-N-BRDJ ,v3 ,JAP ,
00050000-101F0A00 ,?????????????? ,WUP-N-BL2J ,,JAP ,
00050000-101E2300 ,?????????????? ????!! ,WUP-N-PPJJ ,,JAP ,
00050000-1011A300 ,??????????????? ? ??????????? ,WUP-N-JAVJ ,v0 ,JAP ,
00050000-10163600 ,????????????????? ,WUP-N-PPCJ ,v0 ,JAP ,
00050000-10190800 ,????????????????? ,WUP-N-FEDJ ,v0 ,JAP ,
00050000-101D9900 ,????????????????? ????? ,WUP-N-PDTJ ,,JAP ,
00050000-10171A00 ,??????????????????! ,WUP-N-JCKJ ,v0 ,JAP ,
00050000-10179A00 ,?????????????????????????? ????????DS?????? ,WUP-N-DAAJ ,v16 ,JAP ,
00050000-1015E000 ,???????????????1+2 ,WUP-N-PAJJ ,v0 ,JAP ,
00050000-1019CB00 ,?????????????2 ,WUP-N-VAAJ ,v0 ,JAP ,
00050000-1016F500 ,????????????2 ,WUP-N-PAUJ ,v0 ,JAP ,
00050000-1012F600 ,????????????2 ,WUP-N-FA9J ,v0 ,JAP ,
00050000-10156900 ,????????????3 ,WUP-N-PABJ ,v0 ,JAP ,
00050000-10106F00 ,????????????3 ,WUP-N-FABJ ,v0 ,JAP ,
00050000-101DDC00 ,????????????3.0 ,WUP-P-BD3J ,v1 ,JAP ,
00050000-10169C00 ,????????????4 ,WUP-N-PAQJ ,v0 ,JAP ,
00050000-1015C100 ,???????????2 -?????- ,WUP-N-PNNJ ,v0 ,JAP ,
00050000-1010A000 ,???????????2 ?????&????? ,WUP-N-JAGJ ,v0 ,JAP ,
00050000-10100600 ,???????????2 Wii U EDITION ,WUP-N-AKNJ ,v16 ,JAP ,
00050000-101E2700 ,???????????3 -????????- ,WUP-N-PPNJ ,,JAP ,
00050000-1017FB00 ,???????????3 ??????? ,WUP-N-JCXJ ,v0 ,JAP ,
00050000-101CB300 ,???????????4 ,WUP-N-PDFJ ,v0 ,JAP ,
00050000-101D2600 ,???????????I?II ????? ,WUP-N-PDLJ ,,JAP ,
00050000-10150D00 ,???????????II ,WUP-N-FBXJ ,v0 ,JAP ,
00050000-10150E00 ,???????????III ,WUP-N-FBYJ ,v0 ,JAP ,
00050000-1014B000 ,???????????IV ,WUP-N-JBZJ ,v0 ,JAP ,
00050000-101D5E00 ,???????????IV ????? ,WUP-N-PDSJ ,,JAP ,
00050000-10154000 ,???????????USA ?????????? ,WUP-N-JB7J ,v0 ,JAP ,
00050000-10153F00 ,???????????V ,WUP-N-JB6J ,v0 ,JAP ,
00050000-101D5D00 ,???????????V ????? ,WUP-N-PDRJ ,,JAP ,
00050000-10143C00 ,???????????VI ,WUP-N-JBYJ ,v0 ,JAP ,
00050000-101D5C00 ,???????????VI ????? ,WUP-N-PDQJ ,,JAP ,
00050000-10162700 ,??????????1+2 ,WUP-P-AFDJ ,v1 ,JAP ,
00050000-10162400 ,??????????2 ,WUP-N-WF2J ,v1 ,JAP ,
00050000-1017F100 ,??????????2 ????? ,WUP-N-FDPJ ,v0 ,JAP ,
00050000-1019F900 ,??????????2 ??????? ,WUP-N-FEMJ ,,JAP ,
00050000-10173000 ,??????????2013 ????? ,WUP-N-WGXJ ,v16 ,JAP ,
00050000-1016C400 ,??????????ZERO2 ,WUP-N-JCGJ ,v0 ,JAP ,
00050000-101B2F00 ,?????????(??????????2014 ?????) ,WUP-N-BDKJ ,v0 ,JAP ,
00050000-10138000 ,?????????2 ,WUP-N-JBLJ ,v0 ,JAP ,
00050000-10104D00 ,?????????3(???)G HD Ver. ,WUP-N-AHDJ ,v96 ,JAP ,
00050000-10198800 ,?????????DS ,WUP-N-DAEJ ,v0 ,JAP ,
00050000-101DA400 ,?????????DS ,WUP-N-DA3J ,,JAP ,
00050000-10168A00 ,?????????EPISODE II ,WUP-N-MNKJ ,v0 ,JAP ,
00050000-101DDA00 ,?????????HD?????? ,WUP-N-AGWJ ,v0 ,JAP ,
00050000-101B5900 ,????????'98 ,122,v0 ,JAP ,
00050000-101BBA00 ,????????2 ,WUP-N-PCZJ ,v0 ,JAP ,
00050000-10169700 ,????????2 ,WUP-N-PAMJ ,v0 ,JAP ,
00050000-1018B300 ,????????2 ,WUP-N-FD5J ,v0 ,JAP ,
00050000-1011A200 ,????????2 ?????????? ,WUP-N-JAUJ ,v0 ,JAP ,
00050000-1017F000 ,????????2 SOS!!???? ,WUP-N-FDNJ ,v0 ,JAP ,
00050000-101C3D00 ,????????3 ,WUP-N-PC7J ,v0 ,JAP ,
00050000-1012A300 ,????????3 ?????????????? ,WUP-N-JAXJ ,v0 ,JAP ,
00050000-101AC300 ,????????64 ,104,v0 ,JAP ,
00050000-10163F00 ,????????II ,WUP-N-PPFJ ,,JAP ,
00050000-1017B800 ,????????SP ,WUP-N-WBWJ ,v1 ,JAP ,
00050000-101FD300 ,????????U ,WUP-N-WBUJ ,,JAP ,
00050000-101B3400 ,????????X ????????? ????? ,WUP-P-BDLJ ,,JAP ,
00050000-10115E00 ,????????X ????????? ????? ,WUP-N-ADQJ ,v1312 ,JAP ,
00050000-10155F00 ,????????X ??????????? ????? ,WUP-P-ANYJ ,,JAP ,
00050000-1015FF00 ,????????XX ,WUP-N-JCDJ ,v0 ,JAP ,
00050000-101A0200 ,????????Z ,112,v0 ,JAP ,
00050000-101B3100 ,???????(??????????2014 ?????) ,WUP-N-BYSJ ,v0 ,JAP ,
00050000-101B3600 ,???????(??????????2014 ?????) ,WUP-N-ALTJ ,v0 ,JAP ,
00050000-10161F00 ,???????10 ,WUP-N-ABAJ ,v16 ,JAP ,
00050000-101C5C00 ,???????2 ,WUP-N-NAQJ ,,JAP ,
00050000-10190A00 ,???????2 ,WUP-N-FEFJ ,v0 ,JAP ,
00050000-10182300 ,???????2 ,WUP-N-BPMJ ,v0 ,JAP ,
00050000-101BBF00 ,???????2 ,WUP-N-AN2J ,v0 ,JAP ,
00050000-1014A700 ,???????3 ,WUP-N-FBRJ ,v0 ,JAP ,
00050000-101AC500 ,???????64 ,WUP-N-NAKJ ,,JAP ,
00050000-10199400 ,???????64 ,WUP-N-NABJ ,v1 ,JAP ,
00050000-10199100 ,???????64 ,WUP-N-NAAJ ,v0 ,JAP ,
00050000-101C3300 ,???????64DS ,WUP-N-DASJ ,v0 ,JAP ,
00050000-101D2200 ,???????DS ,WUP-N-DAZJ ,,JAP ,
00050000-10129700 ,???????JR. ,WUP-N-FAWJ ,v0 ,JAP ,
00050000-10174300 ,???????JR.????? ,WUP-N-FDDJ ,v0 ,JAP ,
00050000-10109100 ,???????RPG ,WUP-N-JABJ ,v0 ,JAP ,
00050000-1015EA00 ,???????SP ,WUP-N-WLKJ ,v0 ,JAP ,
00050000-10108400 ,???????USA ,WUP-N-FAHJ ,v0 ,JAP ,
00050000-10168900 ,??????2 ,WUP-N-MNJJ ,,JAP ,
00050000-1020A100 ,??????2 ,WUP-N-BY2J ,,JAP ,
00050000-10115200 ,??????3 ,WUP-N-JANJ ,v0 ,JAP ,
00050000-101C9900 ,??????3&4 ,WUP-N-PDDJ ,v0 ,JAP ,
00050000-10111B00 ,??????3DS??????????3G??????????? ,WUP-N-WLYJ ,v32 ,JAP ,
00050000-101D0E00 ,??????5 ~???????~ ,125,v0 ,JAP ,
00050000-101B4500 ,??????64 ,WUP-N-NALJ ,v0 ,JAP ,
00050000-101A5800 ,??????64 ,WUP-N-NAGJ ,v0 ,JAP ,
00050000-101A0D00 ,??????64 ,WUP-N-NAEJ ,v0 ,JAP ,
00050000-101A0F00 ,??????64 ,119,v0 ,JAP ,
00050000-1010EB00 ,??????8 ,WUP-N-AMKJ ,v33 ,JAP ,
00050000-10198000 ,??????CORE ????Ver. ,WUP-N-PB5J ,v0 ,JAP ,
00050000-10198300 ,??????CORE ???Ver. ,WUP-N-PB6J ,v0 ,JAP ,
00050000-10195600 ,??????DS ,118,v0 ,JAP ,
00050000-10131D00 ,??????FE ,WUP-N-ASEJ ,v17 ,JAP ,
00050000-10184200 ,??????G2 ??????????????? ,WUP-N-PBKJ ,v0 ,JAP ,
00050000-10141500 ,??????if... ,WUP-N-JBSJ ,v0 ,JAP ,
00050000-1015C000 ,??????II ,WUP-N-PNMJ ,v0 ,JAP ,
00050000-101C5E00 ,??????V2 ,WUP-N-NARJ ,,JAP ,
00050000-1018E600 ,?????&???? ,WUP-N-PBTJ ,v0 ,JAP ,
00050000-1011B900 ,?????2 ,WUP-N-AQUJ ,v1 ,JAP ,
00050000-10114700 ,?????2 Dr.?????? ,WUP-N-FAPJ ,v0 ,JAP ,
00050000-10129E00 ,?????3 Dr.???????!? ,WUP-N-FAZJ ,v0 ,JAP ,
00050000-1012E600 ,?????4 ??????!! ,WUP-N-FA7J ,v0 ,JAP ,
00050000-1016BE00 ,?????5 ??????!? ,WUP-N-FC5J ,v0 ,JAP ,
00050000-10160B00 ,?????6 ???????!! ,WUP-N-FCSJ ,v0 ,JAP ,
00050000-10174D00 ,?????7 ?????! ,WUP-N-JCNJ ,v0 ,JAP ,
00050000-101AD400 ,?????G ???????? ,WUP-N-PCQJ ,v0 ,JAP ,
00050000-101AD100 ,?????G ????????? ,WUP-N-PCPJ ,v0 ,JAP ,
00050000-10130C00 ,?????X ,WUP-N-JBAJ ,v0 ,JAP ,
00050000-10141600 ,?????X2 ,WUP-N-JBTJ ,v0 ,JAP ,
00050000-10175100 ,?????X3 ,WUP-N-JCPJ ,v0 ,JAP ,
00050000-10204D00 ,????(TorqueL) ,WUP-N-BKLJ ,,JAP ,
00050000-1015B400 ,????&??????????? TRANSFORMED ,WUP-N-AS2J ,v0 ,JAP ,
00050000-10143700 ,????2 ,WUP-N-JBXJ ,v0 ,JAP ,
00050000-1012BC00 ,????3 ,WUP-N-AC3J ,v96 ,JAP ,
00050000-101A2500 ,????Wooden Sen'Sey ,WUP-N-WDSJ ,v2 ,JAP ,
00050000-10174B00 ,???&??? ,WUP-N-FDHJ ,v0 ,JAP ,
00050000-10112D00 ,???&??? ,WUP-N-ASAJ ,v1 ,JAP ,
00050000-10106900 ,???&???? AT ???????? ,WUP-N-AURJ ,v32 ,JAP ,
00050000-10157300 ,???&????RPG ,WUP-N-PAEJ ,v0 ,JAP ,
00050000-101A2100 ,???&????RPG2 ,WUP-N-DAHJ ,v0 ,JAP ,
00050000-101A9400 ,???~Onimusha Tactics~ ,WUP-N-PCKJ ,v0 ,JAP ,
00050000-10111C00 ,???12 ,WUP-N-AG9J ,v33 ,JAP ,
00050000-10149000 ,???12 with ????????? ,WUP-N-APUJ ,v1 ,JAP ,
00050000-1018C400 ,???F??????????? ???!SF?????????!! ,WUP-N-BSFJ ,v16 ,JAP ,
00050000-101B1500 ,???REGINLEIV ,WUP-N-VAQJ ,v0 ,JAP ,
00050000-1015DA00 ,???vs.??????? ,WUP-N-PAGJ ,v0 ,JAP ,
00050000-10179200 ,???vs.??????? ????????? ,WUP-N-WAFJ ,v0 ,JAP ,
00050000-101C8300 ,???vs.???????2 ???????! ,117,v0 ,JAP ,
00050000-1010EA00 ,??OROCHI2 Hyper ,WUP-N-AHBJ ,v64 ,JAP ,
00050000-101A9100 ,??SHOWTIME ,WUP-N-BR9J ,v64 ,JAP ,
00050000-10189500 ,??SP ,WUP-N-BTKJ ,v1 ,JAP ,
00050000-101CB500 ,(Event Preview) Freedom Planet ,1,v0 ,USA ,
00050000-101CD500 ,(Event Preview) Freedom Planet ,2,v0 ,EUR ,
00050000-101CB900 ,(Event Preview) Runbow ,3,v1 ,USA ,
00050000-101CD900 ,(Event Preview) Runbow ,4,v0 ,EUR ,
00050000-101CBA00 ,(Event Preview) Soul Axiom ,5,v0 ,USA ,
00050000-101CD100 ,(Event Preview) Soul Axiom ,6,v0 ,EUR ,
00050000-101CBB00 ,(Event Preview) Typoman ,7,v0 ,USA ,
00050000-101B2300 ,[1 ~????~ ,WUP-N-VAWJ ,,JAP ,
00050000-1014BF00 ,@SIMPLE DL???? for Wii U Vol.1 THE ??????? ~???????16??~ ,WUP-N-WD4J ,v2 ,JAP ,
00050000-1015ED00 ,@SIMPLE DL???? for Wii U Vol.2 THE ???????2 ~????19???~ ,WUP-N-WE2J ,v4 ,JAP ,
00050000-1010E600 ,007 Legends ,WUP-P-ASVE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/ASVP52.jpg?1356027799
00050000-10110700 ,007 Legends ,8,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/ASVP52.jpg?1356027799
00050000-101CA000 ,1001 Spikes ,WUP-P-WM9P ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WM9E.jpg?1469834021
00050000-101DE500 ,1001 Spikes ,WUP-N-WM9J ,,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/WM9E.jpg?1469834021
00050000-10176B00 ,1001 Spikes ,WUP-N-WM9E ,v32 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WM9E.jpg?1469834021
00050000-101A5B00 ,1080º  Snowboarding ,WUP-N-NAHE ,,"EUR,USA ",
00050000-101D7F00 ,153 Hand Video Poker ,WUP-N-BP6E ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BP6E.jpg?1488501343
00050000-10177D00 ,2010 ?????????? ,WUP-N-FDLJ ,v0 ,JAP ,
00050000-10202E00 ,360 Breakout ,WUP-P-BU3P ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BU3E.jpg?1475454989
00050000-10202D00 ,360 Breakout ,WUP-N-BU3E ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BU3E.jpg?1475454989
00050000-1017E200 ,3Souls ,WUP-P-WTSP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WTSE.jpg?1475528014
00050000-1017E700 ,3Souls ,WUP-N-WTSE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WTSE.jpg?1475528014
00050000-101D7A00 ,6-Hand Video Poker ,WUP-N-AKPE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AKPE.jpg?1488502021
00050000-101D3300 ,6180 the moon ,WUP-P-WM6P ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WM6E.jpg?1476484853
00050000-101F8F00 ,6180 the moon ,WUP-N-WM6J ,,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/WM6E.jpg?1476484853
00050000-10175A00 ,6180 the moon ,WUP-N-WM6E ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WM6E.jpg?1476484853
00050000-101F2800 ,8Bit Hero ,WUP-N-BH8E ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BH8E.jpg?1475529030
00050000-10191700 ,99Moves ,WUP-P-BMVP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BMVE.jpg?1475528256
00050000-101D3200 ,99Moves ,WUP-N-BMVJ ,v2 ,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/BMVE.jpg?1475528256
00050000-10183900 ,99Moves ,WUP-N-BMVE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BMVE.jpg?1475528256
00050000-10182700 ,99Seconds ,WUP-P-WCQP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WCQE.jpg?1475614131
00050000-101C4600 ,99Seconds ,WUP-N-WCQJ ,v1 ,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/WCQE.jpg?1475614131
00050000-1016E700 ,99Seconds ,WUP-N-WCQE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WCQE.jpg?1475614131
00050000-101B7E00 ,A Shadow's Tale ,WUP-N-VA8P ,,EUR ,
00050000-1017B300 ,A World of Keflings ,WUP-N-WKLE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WKLE.jpg?1475528307
00050000-1016D900 ,Abyss ,WUP-P-WAGP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AVKE.jpg?1469836248
00050000-101C5700 ,Abyss ,WUP-N-WAGJ ,v1 ,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/AVKE.jpg?1469836248
00050000-10148500 ,Abyss ,WUP-N-WAGE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AVKE.jpg?1469836248
00050000-10207A00 ,ACE OF SEAFOOD ,WUP-P-BFYJ ,32,JAP ,
00050000-101EB600 ,ACT IT OUT! A Game of Charades ,WUP-P-WGQP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WGQE.jpg?1476738240
00050000-101EC500 ,ACT IT OUT! A Game of Charades ,WUP-N-WGQE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WGQE.jpg?1476738240
00050000-1015E200 ,Advance Wars ,WUP-N-PALP ,v0 ,EUR ,
00050000-1015E100 ,Advance Wars ,WUP-N-PALE ,v0 ,USA ,
00050000-101A3000 ,Advance Wars 2: Black Hole Rising ,WUP-N-PCDP ,v0 ,EUR ,
00050000-101A3100 ,Advance Wars 2: Black Hole Rising ,WUP-N-PCDE ,v0 ,USA ,
00050000-101DA600 ,Advance Wars: Dual Strike ,WUP-N-DA3P ,,EUR ,
00050000-101DA500 ,Advance Wars: Dual Strike ,WUP-N-DA3E ,,USA ,
